721869142542925827	1460941989919	1	9	Onemi: Servicio de agua potable restablecido en comuna de Los Andes y Calle Larga https://t.co/IpCB3UxOob
721872328389431296	1460942749484	3	9	RT @Rommy_Andrea: ������������ los amo https://t.co/5XbF6yxr0J
721872908503502848	1460942887794	1	9	Aguas Andinas comenzará a reponer el servicio de agua potable a las 6:00 hrs. de mañana https://t.co/A4AE5syQXt https://t.co/6CU0IwPems
721874175233769472	1460943189806	3	9	RT @chubbychio: nunca pensé que mi alma gemela sería una empresa pero aquí me tienen https://t.co/9G4IiapXj9
721880608813813760	1460944723691	1	9	@JotaRikardo Estimado, el agua es siempre potable.
721889659836567552	1460946881623	2	10	Si Abbey Road se hubiera grabado en Providencia... #LluviaSantiago #SantiagoInundado https://t.co/BOucWxpP3M
721892608344252417	1460947584602	1	10	@cesarmarihuen Estimado, el agua siempre es potable.
721892775931695104	1460947624558	3	10	Lazamiento: El Jeep Renegade llegó a Chile https://t.co/cPIhjFSFXM vía @TacometroChile https://t.co/h89kWyuF3N
721894509362212864	1460948037840	3	10	Simona Castro accede a los JJ.OO. de Río y el Team Chile ya tiene 31 deportistas clasificados https://t.co/vA79l44Pky
721895573620723712	1460948291579	1	10	#Noticias Autoridades evalúan afectación por núcleo frío y entregan información por corte de suministro de agua. https://t.co/0pMyc9UYed
721897052179836929	1460948644095	1	10	Corte de agua: Trabajadores que no cuenten con agua potable deben suspender sus funciones https://t.co/Gq50ETiPXs https://t.co/3MV0L48J8U
721919401663066112	1460953972627	1	12	@jdcjdc en Santiago Centro tenemos, no se nos cortó y también somos de Aguas Andinas
721984514180976640	1460969496661	1	16	[VIDEO] Canal Santa Marta se desbordó en Maipúhttps://t.co/xz4xFjJbel https://t.co/8ZX1AEwOEt
721995200466460672	1460972044470	1	17	RT @markocampeon55: @Cooperativa buenos días, soy de la comuna de la granja y él agua llego a las 03:30!! ������������������
721996723799859200	1460972407661	1	17	Santiago batió récord de lluvias con respecto al año pasado ► https://t.co/vqaROTG5hP https://t.co/6X7DfK6U8X
721999234480799744	1460973006254	1	17	Alcaldesa de Santiago dispone cierre temporal de calle Merced https://t.co/eK1Qwp9B3h https://t.co/pDBlzZZQYn
721999936443846656	1460973173615	1	17	RT @jhonitochile: #ruta68 hacia #Santiago expedita a las 06.50 am. Tránsito normal (peaje Zapata)  @adnradiochile @ahoranoticiasAN @biobio
722001038367145984	1460973436334	1	17	[Lo+Visto] Conoce qué universidades han suspendido las clases en Santiago https://t.co/DdPb0G3IsQ https://t.co/LwpE75milm
722002167024979968	1460973705427	1	17	RT @jorgexdavid: @Cooperativa Av macul al llegar Americo vespucio cond. Las palmas con servicio de agua potable casi al 100% presión baja p…
722002574484901888	1460973802573	1	17	[Lo+Visto] Aguas Andinas comenzó a reponer el servicio de agua potable a las 6:00 am https://t.co/eK5XYSmbnY https://t.co/exzoplP1Iy
722003162920579072	1460973942867	1	17	RT @victoriatoro3: Peñalolen sector av quebrada de macul con agua (turbia) @T13 @biobio @reddeemergencia @penalolen @ahoranoticiasAN
722011405445152768	1460975908038	1	18	Salida del Mapocho. Geógrafo explica por qué pasó- Ahora EN VIVO https://t.co/9ZtmEnZCxp https://t.co/BWltJ0qtAT
722018328592674816	1460977558645	2	18	¡Empieza @muchogustoMEGA con todo nuestro equipo desplegado en todo Santiago! Síguenos������ https://t.co/6oC0t4d4Ae https://t.co/msQY7OzroN
722025266151874560	1460979212688	1	19	Más del 68% de los hogares ya tenien respuesto el servicio de agua en la RM https://t.co/7XhtzacH0w https://t.co/tDGrov8Uor
722026038948139008	1460979396937	1	19	RT @iarancibia7: @Cooperativa En Qta. Normal ya llegó el agua, presión normal. Pero notablemente turbia aún https://t.co/M6wL7XevDY
722026848545284097	1460979589960	1	19	((ALERTA SÍSMICA ZONA DE RIESGO COQUIMBO, VALPARAÍSO Y SANTIAGO  )) Se activa sensor de sismo prepárese para un #TEMBLOR   @ALERTADESISMO
722031796880322561	1460980769735	1	19	Usuarios registran poco flujo de personas en Metro de Santiago ► https://t.co/aTf7IRwPkO https://t.co/BbgWUdB1va
722033219386884096	1460981108887	1	19	RT @ingrid_yanez: @reddeemergencia en san Ramón no sale nada de agua
722033544030208001	1460981186288	1	19	¿Quién es responsable del desborde del río Mapocho? https://t.co/v2HgS2dKHk https://t.co/wiuHCHBqO8
722034358073200641	1460981380371	1	20	RT @GobCordillera: ⛔ Recomendamos a visitantes NO subir hacia San José de Maipo hasta que las situaciones climatologicas cambien @Intendenc…
722048216913547264	1460984684576	3	20	RT @RNE_Alpha_8: Sismo 8:40 hrs. Santiago,Tiltil II,La Higuera III,Andacollo,Combarbala,Coquimbo,Illapel,La serena,Los Vilos,Monte Patria,O…
722054019536052224	1460986068029	1	21	Esperamos que se hayan podido lavar la coneja, si no lo hicieron, aprovechen la lluvia #OnemiTeCuida
722054636543348736	1460986215135	1	21	[FOTOS] Aseo y dolor: Las imágenes del día después de la tragedia que afectó Santiago. → https://t.co/e5tEyvAwYu https://t.co/26ROuewS4P
722056369990471680	1460986628421	1	21	A las 9 horas ya llevamos 82,4% de recuperación del servicio de agua potable en StgoRM
722061363741396992	1460987819024	1	21	Servicio de agua potable se reestableció en más 82% de hogares de la R. Metropolitana https://t.co/WYF05X5yud https://t.co/fu775OYcdo
722062955853017088	1460988198613	1	21	@SoledadOnetto Suministro de agua potable restablecido en más del 82% de los hogares de la RM. https://t.co/Kv6Cw2xeiZ
722064118321123328	1460988475767	1	21	El canal de desvío de 80 m3 que no fue suficiente: las fallas tras la lluvia en Santiago https://t.co/OqTk5Qpryz https://t.co/cog74v6Wbv
721732443351474177	1460909398292	1	0	Catalanes en Chile celebrarán el Día de la Cultura sudamericana y del Libro https://t.co/FZ6ZDPCuGd https://t.co/Qa5fRQDA89
721733520213807104	1460909655036	2	0	En respuesta a los genios de la UDI el gobierno repartirá botellas de agua en los cabildos constitucionales
721734167738851328	1460909809418	1	0	Carabineros rescató a perro que estaba aislado por el agua. Recuerda compartir tu techo o adoptar. #lluviasantiago https://t.co/muUf5fk6F2
721734428456853505	1460909871578	1	0	Gral Director monitorea en calles de Santiago despliegue de recursos humanos y logísticos institucionales. https://t.co/X7jADafM1h
721734468822818816	1460909881202	1	0	������ EN VIVO | Representante de Costanera Norte: "El canal de desvío sufrió un desborde" » https://t.co/TjdzxrtYAE https://t.co/jwOMheI6y7
721734795701653504	1460909959136	1	0	Onemi: cortes en suministros de agua potable se podrían mantener por 24 horas más https://t.co/t45dkdmruf https://t.co/d3vXZACFX7
721734838647173120	1460909969375	1	0	Santiago es Chile cabros.Asúmanlo de una puta vez.
721734838370320384	1460909969309	1	0	Inundación completa de costanera norte y parte de costanera sur + Andrés Bello a la altura de Kennedy https://t.co/6mCvCk7pRL
721734955047456768	1460909997127	1	0	Parece que es de familia lo aweonao https://t.co/yEzKgjehr7
721735032474365956	1460910015587	1	0	TEMPORAL: Conoce todos los puntos de abastecimiento de agua en Santiago AQUÍ ������ https://t.co/omgIUwJR4u https://t.co/192NJQ1uWH
721736336844173313	1460910326573	2	0	Paulmann, firme junto al pueblo (?) #T13
721736485997801473	1460910362134	1	0	Horst Paulmann: Tenemos que evaluar y ver cómo solucionamos los daños interiores del Costanera Center https://t.co/ST5EoYU4FB
721736942698651648	1460910471020	1	0	#AhoraEnADN: Horst Paulmann: "Espero que mañana estemos nuevamente atendiendo" https://t.co/iZVCeu8MeK
721737137591316480	1460910517486	2	0	RT @vanrysselberghe: Santiago inundado, el sur en llamas, el norte después del terremoto, olvidado… ¡Así progresa Chile con Bachelet! https…
721737145069748224	1460910519269	1	0	RT @infoanimalchile: Recuerda: no sólo los humanos sufren con las emergencias. Comparte tu techo o adopta. Por favor, RT #lluviasantiago ht…
721737369209217024	1460910572708	1	0	Ministro Burgos: "Informe meteorológico dice que desde las 15:00 hrs debiera amainar la cantidad de agua, para amainar más desde las 18:00"
721737424464961536	1460910585882	1	0	RT @Sub_Interior: Infórmate acá sobre los puntos de distribución de agua en la región Metropolitana → https://t.co/W4N0AKbaa2 https://t.co/…
721737501849702401	1460910604332	1	0	RT @UOCT_RM: Calle Merced CERRADA, entre Vicuña Mackenna y Sta Lucía por acumulación de agua
721737611937767424	1460910630579	1	0	RT @GobiernodeChile: Infórmate acá sobre los puntos de distribución de agua en la región Metropolitana → https://t.co/oo16Ee6qGc https://t.…
721737658641301504	1460910641714	1	0	VIVO/DIRECTO: COBERTURA TEMPORAL EN SANTIAGO Y REGIONES https://t.co/6oC0t4d4Ae https://t.co/U0J0lMvssO
721737828770717697	1460910682276	2	0	Simplemente gracias @Carabdechile ������ #lluviasantiago https://t.co/0RUaIUNkwa
721737972618551297	1460910716572	1	0	@Mari_aleejandra Profesionalismo es mostrar la información precisa y no meterse de manera innecesaria al agua porque está de más.
721738468913770500	1460910834898	1	0	TEMPORAL EN SANTIAGO: LAS IMÁGENES QUE HA DEJADO LA EMERGENCIA https://t.co/oyBSIFGzG0 https://t.co/rMeyJNSRk3
721738608550494208	1460910868190	1	0	[Fotos] La lluvia impidió la realización de clásico universitario https://t.co/rVQepiA7S3 https://t.co/r2P94kzX7z
721738612174385152	1460910869054	1	0	De esta manera deben cruzar el desborde del #riomapocho frente al #costaneracenter https://t.co/DC0aDHuygT https://t.co/XaMS7piqaa
721739081286348801	1460910980899	1	0	⚠️ Mapa de Aguas Andinas muestra zonas de corte de agua y puntos de abastecimiento » https://t.co/armiiJmVfN https://t.co/sMnQ8cDMwN
721739524183875584	1460911086494	2	0	Todo pasando en la capital #LluviaSantiago https://t.co/rByhakoDDc
721739723690110976	1460911134060	1	0	Sistema frontal obliga a suspender las clases en toda la provincia de Santiago https://t.co/aMAMZJjbHb https://t.co/dEx0ZtLmaZ
721740174846226433	1460911241624	1	0	RT @mjosepizarro: Gran socavón en Quilicura sector Buenaventura #lluviasantiago, foto @adnradiochile whatsapp +56977727572 https://t.co/2rl…
721740364969861124	1460911286953	1	0	RT @IntendenciaRM: En sobrevuelo por Santiago inspeccionando el estado de la ciudad por desborde Mapocho https://t.co/3KUWzQEGhY
721740393746980864	1460911293814	1	0	Prefectura de Tránsito, Santiago: avda. Andrés Bello intransitable debido a anegamientos de su calzada.
721740788825268224	1460911388008	1	0	Atención: Chilectra informa de corte de luz en Providencia debido a la salida del río Mapocho. El detalle en: https://t.co/QQX1XvyEfP
721740895624663040	1460911413471	1	0	ABASTECIMIENTO EN ESTACION CENTRAL RT https://t.co/mKq2VMKMJL
721741086608211968	1460911459005	1	0	RT @SoledadOnetto: Horst Paulmann anuncia el cierre de Costanera Center (por hoy) mientras comenta que "entró mucha agua al mall". "No hay…
721741093298155520	1460911460600	1	0	RT @rmaza2008: Situación en Santiago y otros puntos país:Minuto a Minuto y Señal En Vivo: https://t.co/hR4QxHeUbu @T13 #AlertaT13 https://t…
721741102244605953	1460911462733	1	0	RT @chilectra: #chilectra Informa sobre cortes de luz en Providencia ocasionados por desborde de río Mapocho. https://t.co/v1nSWowBLV
721741885316857856	1460911649432	2	0	@24horasnoticias que picanteria de canal sus reporteros con ropa de calle y con el agua hasta la rodilla sres gerentes respeto con sus pares
721742151277629440	1460911712842	1	0	13:46 hrs. Tiempo al momento porSantiagoCubierto y lluviaTemperatura: 12.7°CHumedad: 94%meteochile
721742541893140482	1460911805972	1	0	FOTOS Las imágenes que dejó el desborde del río Mapocho https://t.co/fpwTECTaIn https://t.co/9WmeFcaf7L
721742935549722624	1460911899827	1	0	Realmente una pena la inundación del edificio dos caracoles, muchos perdieron todo. #Lluviasantiago
721743449335185408	1460912022323	1	0	RT @SnchezCamila: @portalrrhh Trabajadores de Unimarc Rojas Magallanes trabajando en precarias condiciones sin agua potable ni agua embotel…
721743675584290817	1460912076265	1	0	RT @marchnest: Asi fue.. Se notó claramente  https://t.co/lq0vq2ptRb
721743751975157761	1460912094478	1	0	⚠️ #AlertaT13 | Así luce la entrada poniente al túnel de Costanera Norte » https://t.co/6fsr2wCKpO Foto: @Orrego https://t.co/aSc1yFHC7q
721744268109463553	1460912217534	1	0	Ojo, vaquita bajo la lluvia en pista del troncal sur. CC: @Carabdechile https://t.co/ShygnBHUDG
721744488150994944	1460912269996	2	0	RT @Miguel_a_Rendon: ..vaya paradoja, pero es una muy buena y práctica idea...!! https://t.co/DlU5sjysgz
721745142709821440	1460912426055	1	0	@masterboyfan si no hay agua potable no pueden funcionar las empresas
721745323207626752	1460912469089	1	0	Las condiciones de conducción en días de lluvia son más complicadas, por lo que recomendamos que siga estos consejos https://t.co/fzW3sSoZAn
721745355595853824	1460912476811	1	0	@josefinareutter No, la suspensión de clases es en provincia de Santiago + Pte Alto, San Bernardo y S. José de Maipo
721746071869919232	1460912647584	1	0	Gobernador (s) de Cordillera: En San Gabriel hay mucho flujo de agua por la calle https://t.co/rzJQTn1047
721746243131719680	1460912688416	2	0	Gral Director recorre "en terreno" puntos críticos en Santiago. https://t.co/R9XMK4DCBr
721746372886667266	1460912719352	1	0	Camada MAPOCHO necesitan hogar temporal viven a orillas Río Maipo, son 8 tamaño XS hogarestemporales@garrasypatas.cl https://t.co/zqVUQ6AXRM
721746663606521856	1460912788665	1	0	El interior del Costanera Center inundado por la lluvia https://t.co/fZWTtPuBZr https://t.co/fGH7hxqlbZ
721747020612902912	1460912873782	1	0	Rancagua: General Gutiérrez se reúne con autoridades regionales en el río Cachapoal por posible desborde. https://t.co/erkEpx74XT
721747171045961729	1460912909648	2	0	Tanta lluvia y tan poca sopaipilla.
721747240902074373	1460912926303	2	0	Con todo el swag cuando te muestran en la tele #LluviaSantiago https://t.co/xE3TJkGTT8
721747248829362176	1460912928193	1	0	RT @natelgueta: Los invito a apoyar campaña de @F_GarrasyPatas en este temporal #lluviasantiago
721747455423987713	1460912977449	1	1	RT @RodrigoQta: Así está el Canal Santa Marta en Maipú Municipio trabaja para evitar daños a vecinos @adnradiochile https://t.co/p9bOm39kSb
721747554623483905	1460913001100	1	1	Desborde del canal Santa Marta afectó a dos familias que estaban en un campamento https://t.co/ieoNbDIOQ0
721747739944558592	1460913045284	1	1	RT @vanrysselberghe: Desastre en Santiago,  ¿y Bachelet? https://t.co/4aI73iaEKf
721749651154735104	1460913500952	1	1	Inspeccionando estado de Quebradas San Ramón y de Macul. En ambas obras funcionando sin problema https://t.co/0QzqVVL3bF
721749767672487937	1460913528732	1	1	RT @Orrego: Inspeccionando estado de Quebradas San Ramón y de Macul. En ambas obras funcionando sin problema https://t.co/0QzqVVL3bF
721749809414152193	1460913538684	1	1	#ANenVivo Gerente de Costanera Norte explica causas del desborde del Mapocho https://t.co/7vUKlxsTMH https://t.co/leJNKy6AAZ
721750049278058496	1460913595872	1	1	AHORA Gerente de Costanera Norte explica causas del desborde del Mapocho
721750098506461184	1460913607609	1	1	Acá los puntos de entrega de agua potable en la RM https://t.co/cqcaDtn3Fi
721750722233049088	1460913756317	1	1	#AhoraEnADN @Orrego: "En el caso que un empleador no tenga un suministro de agua potable, no puede funcionar" https://t.co/iZVCeu8MeK
721751201365110784	1460913870551	1	1	RT @vmvillalobos: La naturaleza se abre camino pese a la adversidad  https://t.co/6fNTJ3dtss
721751290376798209	1460913891773	1	1	Intendente confirma suspensión de clases este lunes en la provincia de Santiago.  https://t.co/9ZtmEnZCxp https://t.co/4DbLqik1wo
721751344449732608	1460913904665	1	1	#ANenVivo Intendente @Orrego explica que colegios que no sean de la provincia de Santiago sí tienen clases  https://t.co/7vUKlxsTMH
721752111109840897	1460914087451	1	1	AHORA | Intendente @Orrego: "Le pedimos a los empleadores comprensión y flexibilidad para mañana" https://t.co/7amsr6ug9c
721752400869109761	1460914156535	1	1	RT @GobCordillera: ������ Puntos de Distribución de Agua en #PunteAlto, ayúdanos a difundir! Y cuéntanos como se encuentra tu sector https://t.c…
721752435358855173	1460914164758	1	1	Si los cursos de agua aumentan repentinamente su caudal, no intentes atravesarlos y busca una zona segura en altura.
721752656578879489	1460914217501	1	1	MOP anuncia sanciones por salida del Mapocho que inundó Avda. Andrés Bello y sus alrededores https://t.co/dmaQ8KUFj4 https://t.co/dv8V9IVMLG
721752872170467334	1460914268902	1	1	RT @onemichile: Revisa los puntos de abastecimiento alternativos por corte de agua:https://t.co/Lvk4rzYlQxhttps://t.co/nDmVQucEIZ https:/…
721753011123564546	1460914302031	1	1	RT @mjosepizarro: Salida de metro Quilín, poniente, inundada. #lluviasantiago @adnradiochile foto whtsp ADN +56977727572 https://t.co/aP4F5…
721753013715673088	1460914302649	1	1	No faltarán los rotos q aprovecharán que se les inundó la choza pa lucrar con la lluvia y pedir bonos en vez de esforzarse y salir adelante.
721753850919653376	1460914502254	1	1	Se actualiza Alerta Roja para Región Metropolitana por núcleo frío en altura. https://t.co/wp0RlUt2Te
721754662215512065	1460914695682	1	1	RT @F_GarrasyPatas: Necesitamos hogares temporales para rescatar perritos de Rio Maipo CON URGENCIA.Escribe a contacto@garrasypatas.cl htt…
721755148578615296	1460914811640	1	1	38 semáforos apagados en Santiago. Favor manejar con precaución https://t.co/DGJJiZkcbj
721755570458505217	1460914912224	1	1	¡Grande @gabrielboric Un HONORABLE de verdad! #LluviaSantiago https://t.co/h1QZ80hRTW
721756867022712834	1460915221349	1	1	Más de siete mil personas sin energía eléctrica por desborde de río Mapocho https://t.co/e7519TKu9v https://t.co/5jgaYvaPgM
721758036554080256	1460915500187	1	1	Prefectura de Tránsito, Santiago: avda. Andrés Bello intransitable debido a anegamientos de su calzada
721758720255008772	1460915663194	1	1	Acá está @Orrego saliendo de su casa a la conferencia de prensa. https://t.co/zgx4yJwVh1
721759008126812161	1460915731828	1	1	@Nivaar @Orrego empleadores deben contar con las condiciones de higiene que exige la ley para funcionar
721759097662660608	1460915753175	1	1	RT @maublock: @INFORMADORCHILE  así Está puente mapocho ruta 68 posible desborde y dejaría aislado a ciudad de los valles ������ https://t.co/fp…
721759426856689666	1460915831661	1	1	RT @min_interior: VIDEO | Sobrevuelo del ministro Burgos por área de desborde del río Mapocho https://t.co/MPMoLmbvar
721759693161558016	1460915895153	1	1	@Frankchile2fran sí, toda la provincia de Santiago y las comunas de San Bernardo, Puente Alto y San José de Maipo
721760732547846145	1460916142962	1	1	Egcábamos egpegango a ga jranja pego ga gguvia guijo oca coja. En Angés Guello egcá ga emgaggada. #lluviasantiago https://t.co/hDd8uSGOb0
721761086974926848	1460916227464	2	1	RT @Drawnitza: Como cuando las nanas dejan solas a sus hijos por ir a trabajar para vos por ejemplo. https://t.co/P8eXBAsiK9
721761156814102528	1460916244115	1	1	Corte de agua: Trabajadores que no cuenten con agua potable deben suspender sus funciones https://t.co/Gq50ETiPXs https://t.co/OBEt4NFfEV
721761315027607554	1460916281836	1	1	RT @gabrielboric: Estábamos esperando a la franja pero la lluvia dijo otra cosa. En Andrés Bello está la embarrada. Literal. https://t.co/F…
721761476055273474	1460916320228	1	1	⚠️ Mapa de Aguas Andinas muestra zonas de corte de agua y puntos de abastecimiento » https://t.co/armiiJmVfN https://t.co/0VAveYSMlS
721761966864392193	1460916437246	1	1	AHORA | Seremi de Trabajo Metropolitana: "Todo aquel lugar de trabajo sin agua potable no puede funcionar" https://t.co/7amsr6ug9c
